frame,track_id,pred_x,pred_y,meas_x,meas_y,corr_x,corr_y,gt_x,gt_y,pred_error,corr_error,residual_x,residual_y,residual_mag,vx,vy,var_x,var_y
8,7,1055.972412109375,414.066650390625,1055.972412109375,414.066650390625,1055.972412109375,414.066650390625,,,,,0.0,0.0,0.0,-3.1318724155426025,1.448472261428833,4.138890743255615,4.138890743255615
8,8,1466.6943359375,438.8782043457031,1466.6943359375,438.8782043457031,1466.6943359375,438.8782043457031,,,,,0.0,0.0,0.0,0.002029620110988617,0.007121792063117027,4.136608123779297,4.136608123779297
8,9,1605.128173828125,441.3326721191406,1605.128173828125,441.3326721191406,1605.128173828125,441.3326721191406,,,,,0.0,0.0,0.0,0.05334233492612839,-0.035815224051475525,4.142665386199951,4.142665386199951
8,10,1503.4361572265625,337.2764892578125,1503.4361572265625,337.2764892578125,1503.4361572265625,337.2764892578125,,,,,0.0,0.0,0.0,0.07017993181943893,0.42462706565856934,4.0885443687438965,4.0885443687438965
9,0,501.46514892578125,718.49658203125,501.46514892578125,718.49658203125,501.46514892578125,718.49658203125,,,,,0.0,0.0,0.0,-0.2679157555103302,-0.1874742954969406,4.1011223793029785,4.1011223793029785
9,1,280.5199279785156,817.93505859375,280.5199279785156,817.93505859375,280.5199279785156,817.93505859375,,,,,0.0,0.0,0.0,2.984548330307007,-1.686423420906067,4.116374969482422,4.116374969482422
9,2,704.8364868164062,620.8267822265625,704.8364868164062,620.8267822265625,704.8364868164062,620.8267822265625,,,,,0.0,0.0,0.0,0.012228953652083874,0.0060910494066774845,5.8354973793029785,5.8354973793029785
9,3,1017.5238647460938,404.0166931152344,1017.5238647460938,404.0166931152344,1017.5238647460938,404.0166931152344,,,,,0.0,0.0,0.0,-1.0474326610565186,1.2596104145050049,4.084469795227051,4.084469795227051
9,4,249.0557403564453,412.0018005371094,249.0557403564453,412.0018005371094,249.0557403564453,412.0018005371094,,,,,0.0,0.0,0.0,-4.701962471008301,-0.02591489814221859,4.0829291343688965,4.0829291343688965
9,5,1606.7430419921875,426.4239807128906,1606.7430419921875,426.4239807128906,1606.7430419921875,426.4239807128906,,,,,0.0,0.0,0.0,-0.4523029923439026,-1.1647497415542603,4.860093116760254,4.860093116760254
9,6,1748.6146240234375,457.8200988769531,1748.6146240234375,457.8200988769531,1748.6146240234375,457.8200988769531,,,,,0.0,0.0,0.0,0.007427293341606855,0.04799624904990196,5.825372695922852,5.825372695922852
9,7,1052.840576171875,415.51513671875,1052.840576171875,415.51513671875,1052.840576171875,415.51513671875,,,,,0.0,0.0,0.0,-3.037916421890259,1.4050180912017822,5.803717613220215,5.803717613220215
9,8,1466.6964111328125,438.88531494140625,1466.6964111328125,438.88531494140625,1466.6964111328125,438.88531494140625,,,,,0.0,0.0,0.0,0.001968731638044119,0.006908138282597065,5.799178600311279,5.799178600311279
9,9,1605.1815185546875,441.2968444824219,1605.1815185546875,441.2968444824219,1605.1815185546875,441.2968444824219,,,,,0.0,0.0,0.0,0.0517420656979084,-0.03474076837301254,5.811224460601807,5.811224460601807
9,10,1503.552490234375,338.4225158691406,1503.552490234375,338.4225158691406,1503.552490234375,338.4225158691406,,,,,0.0,0.0,0.0,0.08423145860433578,0.6442343592643738,6.474849700927734,6.474849700927734
10,0,500.9610595703125,718.1039428710938,500.9610595703125,718.1039428710938,500.9610595703125,718.1039428710938,,,,,0.0,0.0,0.0,-0.30110400915145874,-0.21629776060581207,4.678112983703613,4.678112983703613
10,1,279.61798095703125,817.0548095703125,279.61798095703125,817.0548095703125,279.61798095703125,817.0548095703125,,,,,0.0,0.0,0.0,2.4365854263305664,-1.5727671384811401,4.6989569664001465,4.6989569664001465
10,2,704.8486938476562,620.8328857421875,704.8486938476562,620.8328857421875,704.8486938476562,620.8328857421875,,,,,0.0,0.0,0.0,0.011862085200846195,0.00590831832960248,7.8532867431640625,7.8532867431640625
10,3,1019.3505249023438,406.1026916503906,1019.3505249023438,406.1026916503906,1019.3505249023438,406.1026916503906,,,,,0.0,0.0,0.0,-0.6450393199920654,1.3753105401992798,4.655325412750244,4.655325412750244
10,4,245.8962860107422,412.3735656738281,245.8962860107422,412.3735656738281,245.8962860107422,412.3735656738281,,,,,0.0,0.0,0.0,-4.486072540283203,0.02974558062851429,4.653215408325195,4.653215408325195
10,5,1603.7181396484375,419.1705322265625,1603.7181396484375,419.1705322265625,1603.7181396484375,419.1705322265625,,,,,0.0,0.0,0.0,-0.808355450630188,-2.0074145793914795,5.365747928619385,5.365747928619385
10,6,1748.6220703125,457.86810302734375,1748.6220703125,457.86810302734375,1748.6220703125,457.86810302734375,,,,,0.0,0.0,0.0,0.0072044748812913895,0.04655636474490166,7.835934638977051,7.835934638977051
10,7,1049.8026123046875,416.920166015625,1049.8026123046875,416.920166015625,1049.8026123046875,416.920166015625,,,,,0.0,0.0,0.0,-2.9467790126800537,1.3628675937652588,7.798823356628418,7.798823356628418
10,8,1466.6983642578125,438.8922119140625,1466.6983642578125,438.8922119140625,1466.6983642578125,438.8922119140625,,,,,0.0,0.0,0.0,0.0019096697214990854,0.006700894329696894,7.791044235229492,7.791044235229492
10,9,1605.2332763671875,441.2621154785156,1605.2332763671875,441.2621154785156,1605.2332763671875,441.2621154785156,,,,,0.0,0.0,0.0,0.050189804285764694,-0.03369854763150215,7.81168794631958,7.81168794631958
10,10,1503.570556640625,339.6237487792969,1503.570556640625,339.6237487792969,1503.570556640625,339.6237487792969,,,,,0.0,0.0,0.0,0.06832988560199738,0.7780627012252808,8.116483688354492,8.116483688354492
11,0,510.1136169433594,715.1905517578125,510.1136169433594,715.1905517578125,510.1136169433594,715.1905517578125,,,,,0.0,0.0,0.0,0.8888084292411804,-0.55577152967453,1.507199764251709,1.507199764251709
11,1,282.0121154785156,819.3694458007812,282.0121154785156,819.3694458007812,282.0121154785156,819.3694458007812,,,,,0.0,0.0,0.0,2.4312195777893066,-1.0813734531402588,1.5094507932662964,1.5094507932662964
11,2,704.8081665039062,620.8311767578125,704.8081665039062,620.8311767578125,704.8081665039062,620.8311767578125,,,,,0.0,0.0,0.0,0.005406846757978201,0.004970861598849297,1.6724516153335571,1.6724516153335571
11,3,1002.6605224609375,404.68621826171875,1002.6605224609375,404.68621826171875,1002.6605224609375,404.68621826171875,,,,,0.0,0.0,0.0,-2.6549880504608154,1.025583267211914,1.5047155618667603,1.5047155618667603
11,4,230.5050506591797,410.1214904785156,230.5050506591797,410.1214904785156,230.5050506591797,410.1214904785156,,,,,0.0,0.0,0.0,-5.851553916931152,-0.2559731602668762,1.5044840574264526,1.5044840574264526
11,5,1608.1263427734375,430.094970703125,1608.1263427734375,430.094970703125,1608.1263427734375,430.094970703125,,,,,0.0,0.0,0.0,-0.16293172538280487,-0.4074055254459381,1.5545552968978882,1.5545552968978882
11,6,1748.5406494140625,457.4920959472656,1748.5406494140625,457.4920959472656,1748.5406494140625,457.4920959472656,,,,,0.0,0.0,0.0,-0.003711626399308443,-0.005467839539051056,1.6717216968536377,1.6717216968536377
11,7,1041.461181640625,419.72216796875,1041.461181640625,419.72216796875,1041.461181640625,419.72216796875,,,,,0.0,0.0,0.0,-3.609090566635132,1.5395557880401611,1.670149564743042,1.670149564743042
11,8,1466.4747314453125,438.96710205078125,1466.4747314453125,438.96710205078125,1466.4747314453125,438.96710205078125,,,,,0.0,0.0,0.0,-0.02577701397240162,0.015066924504935741,1.669818639755249,1.669818639755249
11,9,1604.4610595703125,441.3919677734375,1604.4610595703125,441.3919677734375,1604.4610595703125,441.3919677734375,,,,,0.0,0.0,0.0,-0.05087510123848915,-0.013601480983197689,1.67069673538208,1.67069673538208
11,10,1501.9014892578125,336.0086669921875,1501.9014892578125,336.0086669921875,1501.9014892578125,336.0086669921875,,,,,0.0,0.0,0.0,-0.27484992146492004,-0.08970902860164642,1.7251590490341187,1.7251590490341187
12,0,510.4228515625,714.8252563476562,510.4228515625,714.8252563476562,510.4228515625,714.8252563476562,,,,,0.0,0.0,0.0,0.8197956681251526,-0.5330848693847656,1.8215465545654297,1.8215465545654297
12,1,283.0606384277344,818.44921875,283.0606384277344,818.44921875,283.0606384277344,818.44921875,,,,,0.0,0.0,0.0,2.265075206756592,-1.0620129108428955,1.8302841186523438,1.8302841186523438
12,2,704.8135986328125,620.8361206054688,704.8135986328125,620.8361206054688,704.8135986328125,620.8361206054688,,,,,0.0,0.0,0.0,0.005244641564786434,0.00482173589989543,2.1405608654022217,2.1405608654022217
12,3,1001.9182739257812,406.12652587890625,1001.9182739257812,406.12652587890625,1001.9182739257812,406.12652587890625,,,,,0.0,0.0,0.0,-2.4295153617858887,1.0744702816009521,1.811960220336914,1.811960220336914
12,4,226.0635528564453,410.1157531738281,226.0635528564453,410.1157531738281,226.0635528564453,410.1157531738281,,,,,0.0,0.0,0.0,-5.6854963302612305,-0.22650112211704254,1.8110707998275757,1.8110707998275757
12,5,1606.83447265625,427.2930908203125,1606.83447265625,427.2930908203125,1606.83447265625,427.2930908203125,,,,,0.0,0.0,0.0,-0.29448214173316956,-0.6864176988601685,1.8628547191619873,1.8628547191619873
12,6,1748.5369873046875,457.48663330078125,1748.5369873046875,457.48663330078125,1748.5369873046875,457.48663330078125,,,,,0.0,0.0,0.0,-0.00360027770511806,-0.00530380429700017,2.137017250061035,2.137017250061035
12,7,1037.85205078125,421.26171875,1037.85205078125,421.26171875,1037.85205078125,421.26171875,,,,,0.0,0.0,0.0,-3.5008180141448975,1.4933691024780273,2.1294164657592773,2.1294164657592773
12,8,1466.448974609375,438.982177734375,1466.448974609375,438.982177734375,1466.448974609375,438.982177734375,,,,,0.0,0.0,0.0,-0.02500370517373085,0.01461491733789444,2.127819299697876,2.127819299697876
12,9,1604.41015625,441.37835693359375,1604.41015625,441.37835693359375,1604.41015625,441.37835693359375,,,,,0.0,0.0,0.0,-0.049348849803209305,-0.013193436898291111,2.1320555210113525,2.1320555210113525
12,10,1501.6788330078125,336.29827880859375,1501.6788330078125,336.29827880859375,1501.6788330078125,336.29827880859375,,,,,0.0,0.0,0.0,-0.2655511498451233,-0.02218082919716835,2.326892614364624,2.326892614364624
13,0,510.60772705078125,714.5313110351562,510.60772705078125,714.5313110351562,510.60772705078125,714.5313110351562,,,,,0.0,0.0,0.0,0.7487740516662598,-0.506338357925415,2.1432013511657715,2.1432013511657715
13,1,283.6568298339844,817.7210083007812,283.6568298339844,817.7210083007812,283.6568298339844,817.7210083007812,,,,,0.0,0.0,0.0,2.076004981994629,-1.0241940021514893,2.161022186279297,2.161022186279297
13,2,704.81884765625,620.8409423828125,704.81884765625,620.8409423828125,704.81884765625,620.8409423828125,,,,,0.0,0.0,0.0,0.005087302532047033,0.004677083808928728,2.6974072456359863,2.6974072456359863
13,3,1001.651611328125,407.63470458984375,1001.651611328125,407.63470458984375,1001.651611328125,407.63470458984375,,,,,0.0,0.0,0.0,-2.1910433769226074,1.1222920417785645,2.123657464981079,2.123657464981079
13,4,222.1041717529297,410.1591491699219,222.1041717529297,410.1591491699219,222.1041717529297,410.1591491699219,,,,,0.0,0.0,0.0,-5.4954376220703125,-0.19678492844104767,2.121844530105591,2.121844530105591
13,5,1605.2884521484375,423.9837646484375,1605.2884521484375,423.9837646484375,1605.2884521484375,423.9837646484375,,,,,0.0,0.0,0.0,-0.4310321807861328,-0.9725771546363831,2.173652410507202,2.173652410507202
13,6,1748.533447265625,457.4813232421875,1748.533447265625,457.4813232421875,1748.533447265625,457.4813232421875,,,,,0.0,0.0,0.0,-0.0034922694321721792,-0.005144690163433552,2.689183235168457,2.689183235168457
13,7,1034.3511962890625,422.7550964355469,1034.3511962890625,422.7550964355469,1034.3511962890625,422.7550964355469,,,,,0.0,0.0,0.0,-3.3957936763763428,1.4485681056976318,2.6715574264526367,2.6715574264526367
13,8,1466.4239501953125,438.9967956542969,1466.4239501953125,438.9967956542969,1466.4239501953125,438.9967956542969,,,,,0.0,0.0,0.0,-0.024253595620393753,0.01417647022753954,2.6678550243377686,2.6678550243377686
13,9,1604.36083984375,441.36517333984375,1604.36083984375,441.36517333984375,1604.36083984375,441.36517333984375,,,,,0.0,0.0,0.0,-0.047868385910987854,-0.012797634117305279,2.6776745319366455,2.6776745319366455
13,10,1501.4669189453125,336.69000244140625,1501.4669189453125,336.69000244140625,1501.4669189453125,336.69000244140625,,,,,0.0,0.0,0.0,-0.25706368684768677,0.04339437559247017,2.9454545974731445,2.9454545974731445
14,0,510.7428894042969,714.2939453125,510.7428894042969,714.2939453125,510.7428894042969,714.2939453125,,,,,0.0,0.0,0.0,0.6843955516815186,-0.47811561822891235,2.456052303314209,2.456052303314209
14,1,283.9751892089844,817.0451049804688,283.9751892089844,817.0451049804688,283.9751892089844,817.0451049804688,,,,,0.0,0.0,0.0,1.8886584043502808,-0.9870743751525879,2.4849441051483154,2.4849441051483154
14,2,704.8239135742188,620.8456420898438,704.8239135742188,620.8456420898438,704.8239135742188,620.8456420898438,,,,,0.0,0.0,0.0,0.004934683442115784,0.004536771215498447,3.346691131591797,3.346691131591797
14,3,1001.8873291015625,409.1884460449219,1001.8873291015625,409.1884460449219,1001.8873291015625,409.1884460449219,,,,,0.0,0.0,0.0,-1.9409960508346558,1.1667481660842896,2.4243316650390625,2.4243316650390625
14,4,218.6255340576172,410.24530029296875,218.6255340576172,410.24530029296875,218.6255340576172,410.24530029296875,,,,,0.0,0.0,0.0,-5.287985801696777,-0.16768217086791992,2.4213874340057373,2.4213874340057373
14,5,1603.547119140625,420.3232421875,1603.547119140625,420.3232421875,1603.547119140625,420.3232421875,,,,,0.0,0.0,0.0,-0.5647625923156738,-1.2469122409820557,2.4716415405273438,2.4716415405273438
14,6,1748.5299072265625,457.4761657714844,1748.5299072265625,457.4761657714844,1748.5299072265625,457.4761657714844,,,,,0.0,0.0,0.0,-0.0033875014632940292,-0.0049903495237231255,3.33154034614563,3.33154034614563
14,7,1030.9554443359375,424.20367431640625,1030.9554443359375,424.20367431640625,1030.9554443359375,424.20367431640625,,,,,0.0,0.0,0.0,-3.2939200401306152,1.4051110744476318,3.2990808486938477,3.2990808486938477
14,8,1466.399658203125,439.010986328125,1466.399658203125,439.010986328125,1466.399658203125,439.010986328125,,,,,0.0,0.0,0.0,-0.023525988683104515,0.013751176185905933,3.292264223098755,3.292264223098755
14,9,1604.31298828125,441.3523864746094,1604.31298828125,441.3523864746094,1604.31298828125,441.3523864746094,,,,,0.0,0.0,0.0,-0.046432334929704666,-0.012413705699145794,3.3103442192077637,3.3103442192077637
